level,topic_order,topic,temp_order,temp,pos,phonetic,definition,example
B1,8,Home & Furniture,14,curtain,noun,/ˈkɜrtən/,cloth for window,Close the curtains.
B1,8,Home & Furniture,15,blind,noun,/ˈblaɪnd/,cover for window,Pull down the blind.
B1,8,Home & Furniture,16,rug,noun,/ˈrʌg/,small carpet,A Persian rug.
B1,8,Home & Furniture,17,carpet,noun,/ˈkɑrpɪt/,floor covering,Wall-to-wall carpet.
B1,8,Home & Furniture,18,tile,noun,/ˈtaɪl/,flat piece for surfaces,Floor tiles.
B1,8,Home & Furniture,19,mattress,noun,/ˈmætrɪs/,soft part of bed,A new mattress.
B1,8,Home & Furniture,20,pillow,noun,/ˈpɪloʊ/,head cushion,Soft pillow.
B1,8,Home & Furniture,21,blanket,noun,/ˈblæŋkɪt/,bed covering,Warm blanket.
B1,8,Home & Furniture,22,sheet,noun,/ˈʃit/,bed cloth,Clean sheets.
B1,8,Home & Furniture,23,duvet,noun,/duˈveɪ/,thick bed cover,A warm duvet.
B1,8,Home & Furniture,24,cushion,noun,/ˈkʊʃən/,soft pad for sitting,Sofa cushions.
B1,8,Home & Furniture,25,armchair,noun,/ˈɑrmˌtʃɛr/,chair with arms,Leather armchair.
B1,8,Home & Furniture,26,couch,noun,/ˈkaʊtʃ/,long soft seat,Sit on the couch.
B1,8,Home & Furniture,27,desk,noun,/ˈdɛsk/,table for work,Study desk.
B1,8,Home & Furniture,28,bookcase,noun,/ˈbʊkˌkeɪs/,furniture for books,Tall bookcase.
B1,8,Home & Furniture,29,vase,noun,/ˈveɪs/,container for flowers,A flower vase.
B1,8,Home & Furniture,30,frame,noun,/ˈfreɪm/,border for picture,Photo frame.
B1,8,Home & Furniture,31,decoration,noun,/ˌdɛkəˈreɪʃən/,ornament,Wall decoration.
B1,8,Home & Furniture,32,furniture,noun,/ˈfɜrnɪtʃɚ/,items in home,Modern furniture.
B1,8,Home & Furniture,33,appliance,noun,/əˈplaɪəns/,home machine,Kitchen appliance.
B1,8,Home & Furniture,34,decorate,verb,/ˈdɛkəˌreɪt/,make attractive,Decorate the room.
B1,8,Home & Furniture,35,furnish,verb,/ˈfɜrnɪʃ/,put furniture in,Furnish the apartment.
B1,8,Home & Furniture,36,renovate,verb,/ˈrɛnəˌveɪt/,repair and improve,Renovate the kitchen.
B1,8,Home & Furniture,37,spacious,adjective,/ˈspeɪʃəs/,having much space,A spacious living room.
B1,8,Home & Furniture,38,cozy,adjective,/ˈkoʊzi/,warm and comfortable,A cozy bedroom.
B1,8,Home & Furniture,39,modern,adjective,/ˈmɑdɚn/,new style,Modern design.
B1,8,Home & Furniture,40,antique,adjective,/ænˈtik/,old and valuable,Antique furniture.
B1,9,Housing & Urban Life,1,accommodation,noun,/əˌkɑməˈdeɪʃən/,place to stay,Book accommodation.
B1,9,Housing & Urban Life,2,apartment,noun,/əˈpɑrtmənt/,flat in building,Rent an apartment.
B1,9,Housing & Urban Life,3,flat,noun,/ˈflæt/,apartment UK,A two-bedroom flat.
B1,9,Housing & Urban Life,4,property,noun,/ˈprɑpɚti/,building or land owned,Buy property.
B1,9,Housing & Urban Life,5,landlord,noun,/ˈlændˌlɔrd/,owner who rents out,The landlord collects rent.
B1,9,Housing & Urban Life,6,tenant,noun,/ˈtɛnənt/,person who rents,The tenant moved in.
B1,9,Housing & Urban Life,7,rent,noun,/ˈrɛnt/,payment for housing,Pay the rent.
B1,9,Housing & Urban Life,8,lease,noun,/ˈlis/,rental agreement,Sign the lease.
B1,9,Housing & Urban Life,9,deposit,noun,/dɪˈpɑzɪt/,money paid as security,Pay a deposit.
B1,9,Housing & Urban Life,10,mortgage,noun,/ˈmɔrgɪdʒ/,loan for house,Pay the mortgage.
B1,9,Housing & Urban Life,11,suburb,noun,/ˈsʌbɜrb/,area outside city center,Live in the suburbs.
B1,9,Housing & Urban Life,12,neighborhood,noun,/ˈneɪbɚˌhʊd/,local area,A nice neighborhood.
B1,9,Housing & Urban Life,13,district,noun,/ˈdɪstrɪkt/,area of city,Business district.
B1,9,Housing & Urban Life,14,block,noun,/ˈblɑk/,group of buildings,Around the block.
B1,9,Housing & Urban Life,15,street,noun,/ˈstrit/,road in town,Main street.
B1,9,Housing & Urban Life,16,avenue,noun,/ˈævəˌnu/,wide road,Fifth Avenue.
B1,9,Housing & Urban Life,17,sidewalk,noun,/ˈsaɪdˌwɔk/,path beside street,Walk on the sidewalk.
B1,9,Housing & Urban Life,18,crossroad,noun,/ˈkrɔsˌroʊd/,where roads meet,At the crossroad.
B1,9,Housing & Urban Life,19,driveway,noun,/ˈdraɪvˌweɪ/,private road to house,Park in the driveway.
B1,9,Housing & Urban Life,20,cottage,noun,/ˈkɑtɪdʒ/,small country house,A charming cottage.
B1,9,Housing & Urban Life,21,mansion,noun,/ˈmænʃən/,large grand house,A beautiful mansion.
B1,9,Housing & Urban Life,22,skyscraper,noun,/ˈskaɪˌskreɪpɚ/,very tall building,City skyscrapers.
B1,9,Housing & Urban Life,23,tower,noun,/ˈtaʊɚ/,tall narrow building,Apartment tower.
B1,9,Housing & Urban Life,24,hostel,noun,/ˈhɑstəl/,cheap hotel for travelers,Youth hostel.
B1,9,Housing & Urban Life,25,lodge,noun,/ˈlɑdʒ/,small house in countryside,Mountain lodge.
B1,9,Housing & Urban Life,26,resident,noun,/ˈrɛzɪdənt/,person who lives there,Local residents.
B1,9,Housing & Urban Life,27,neighbor,noun,/ˈneɪbɚ/,person living nearby,My neighbor is friendly.
B1,9,Housing & Urban Life,28,urban,adjective,/ˈɜrbən/,relating to city,Urban life.
B1,9,Housing & Urban Life,29,rural,adjective,/ˈrʊrəl/,relating to countryside,Rural areas.
B1,9,Housing & Urban Life,30,residential,adjective,/ˌrɛzɪˈdɛnʃəl/,for housing,Residential area.
B1,9,Housing & Urban Life,31,downtown,adjective,/ˈdaʊnˌtaʊn/,in city center,Downtown Manhattan.
B1,9,Housing & Urban Life,32,locate,verb,/ˈloʊˌkeɪt/,find position of,Locate the building.
B1,9,Housing & Urban Life,33,relocate,verb,/riˈloʊˌkeɪt/,move to new place,Relocate for work.
B1,9,Housing & Urban Life,34,commute,verb,/kəˈmjut/,travel to work daily,Commute by train.
B1,9,Housing & Urban Life,35,settle,verb,/ˈsɛtəl/,make home somewhere,Settle in the city.
B1,9,Housing & Urban Life,36,rent,verb,/ˈrɛnt/,pay to use,Rent a house.
B1,9,Housing & Urban Life,37,occupy,verb,/ˈɑkjəˌpaɪ/,live in a place,Occupy the apartment.
B1,9,Housing & Urban Life,38,crowded,adjective,/ˈkraʊdɪd/,full of people,Crowded streets.
B1,9,Housing & Urban Life,39,peaceful,adjective,/ˈpisfəl/,calm and quiet,A peaceful area.
B1,9,Housing & Urban Life,40,lively,adjective,/ˈlaɪvli/,full of activity,A lively neighborhood.
B1,10,Description & Comparison,1,similar,adjective,/ˈsɪmɪlɚ/,almost the same,They have similar interests.
B1,10,Description & Comparison,2,different,adjective,/ˈdɪfərənt/,not the same,This is very different.
B1,10,Description & Comparison,3,opposite,adjective,/ˈɑpəzɪt/,completely different,The opposite direction.
B1,10,Description & Comparison,4,equal,adjective,/ˈikwəl/,the same in amount,Equal parts.
B1,10,Description & Comparison,5,various,adjective,/ˈvɛriəs/,many different kinds,Various options.
B1,10,Description & Comparison,6,certain,adjective,/ˈsɜrtən/,sure; definite,I am certain about it.
B1,10,Description & Comparison,7,particular,adjective,/pɚˈtɪkjəlɚ/,specific,This particular case.
B1,10,Description & Comparison,8,specific,adjective,/spɪˈsɪfɪk/,exact; particular,Specific details.
B1,10,Description & Comparison,9,obvious,adjective,/ˈɑbviəs/,easy to see or understand,The answer is obvious.
B1,10,Description & Comparison,10,clear,adjective,/ˈklɪr/,easy to understand,A clear explanation.
B1,10,Description & Comparison,11,typical,adjective,/ˈtɪpɪkəl/,normal; usual,A typical example.
B1,10,Description & Comparison,12,unusual,adjective,/ənˈjuʒuəl/,not common,An unusual situation.
B1,10,Description & Comparison,13,ordinary,adjective,/ˈɔrdənˌɛri/,normal; not special,An ordinary day.
B1,10,Description & Comparison,14,extraordinary,adjective,/ɪkˈstrɔrdənˌɛri/,very unusual,Extraordinary talent.
B1,10,Description & Comparison,15,essential,adjective,/ɪˈsɛnʃəl/,very important,Essential information.
B1,10,Description & Comparison,16,significant,adjective,/sɪgˈnɪfɪkənt/,important; large,A significant change.
B1,10,Description & Comparison,17,major,adjective,/ˈmeɪdʒɚ/,very important,A major problem.
B1,10,Description & Comparison,18,minor,adjective,/ˈmaɪnɚ/,not very important,A minor issue.
B1,10,Description & Comparison,19,excellent,adjective,/ˈɛksələnt/,very good,Excellent work!
B1,10,Description & Comparison,20,awful,adjective,/ˈɔfəl/,very bad,An awful mistake.
B1,10,Description & Comparison,21,huge,adjective,/ˈhjudʒ/,very large,A huge building.
B1,10,Description & Comparison,22,tiny,adjective,/ˈtaɪni/,very small,A tiny insect.
B1,10,Description & Comparison,23,thick,adjective,/ˈθɪk/,not thin,Thick walls.
B1,10,Description & Comparison,24,thin,adjective,/ˈθɪn/,not thick,Thin paper.
B1,10,Description & Comparison,25,smooth,adjective,/ˈsmuð/,without roughness,Smooth surface.
B1,10,Description & Comparison,26,rough,adjective,/ˈrʌf/,not smooth,Rough texture.
B1,10,Description & Comparison,27,tight,adjective,/ˈtaɪt/,fitting closely,Tight schedule.
B1,10,Description & Comparison,28,loose,adjective,/ˈlus/,not tight,Loose clothing.
B1,10,Description & Comparison,29,sharp,adjective,/ˈʃɑrp/,with a fine edge,A sharp knife.
B1,10,Description & Comparison,30,dull,adjective,/ˈdʌl/,not sharp; boring,A dull blade.
B1,10,Description & Comparison,31,compare,verb,/kəmˈpɛr/,look at differences,Compare the two.
B1,10,Description & Comparison,32,contrast,verb,/kənˈtræst/,show differences,Contrast light and dark.
B1,10,Description & Comparison,33,differ,verb,/ˈdɪfɚ/,be different,Opinions differ.
B1,10,Description & Comparison,34,vary,verb,/ˈvɛri/,change; be different,Prices vary.
B1,10,Description & Comparison,35,especially,adverb,/ɪˈspɛʃəli/,more than usual,Especially important.
B1,10,Description & Comparison,36,particularly,adverb,/pɚˈtɪkjəlɚli/,especially,Particularly useful.
B1,10,Description & Comparison,37,slightly,adverb,/ˈslaɪtli/,a little bit,Slightly different.
B1,10,Description & Comparison,38,extremely,adverb,/ɪkˈstrimli/,very much,Extremely hot.
B1,10,Description & Comparison,39,fairly,adverb,/ˈfɛrli/,quite; reasonably,Fairly easy.
B1,10,Description & Comparison,40,rather,adverb,/ˈræðɚ/,somewhat; quite,Rather difficult.
B1,11,Feelings & Personality,1,emotion,noun,/ɪˈmoʊʃən/,a strong feeling,Show your emotions.
B1,11,Feelings & Personality,2,mood,noun,/ˈmud/,how you feel,In a good mood.
B1,11,Feelings & Personality,3,feeling,noun,/ˈfilɪŋ/,something you feel,A strange feeling.
B1,11,Feelings & Personality,4,attitude,noun,/ˈætɪˌtud/,way of thinking,Positive attitude.
B1,11,Feelings & Personality,5,personality,noun,/ˌpɜrsəˈnæləti/,type of character,A friendly personality.
B1,11,Feelings & Personality,6,character,noun,/ˈkærɪktɚ/,personal qualities,Strong character.
B1,11,Feelings & Personality,7,temper,noun,/ˈtɛmpɚ/,tendency to get angry,Bad temper.
B1,11,Feelings & Personality,8,patience,noun,/ˈpeɪʃəns/,ability to wait calmly,Have patience.
B1,11,Feelings & Personality,9,confidence,noun,/ˈkɑnfɪdəns/,belief in yourself,Build confidence.
B1,11,Feelings & Personality,10,anxiety,noun,/æŋˈzaɪəti/,worry; nervousness,Reduce anxiety.
B1,11,Feelings & Personality,11,excitement,noun,/ɪkˈsaɪtmənt/,feeling of enthusiasm,Full of excitement.
B1,11,Feelings & Personality,12,relief,noun,/rɪˈlif/,feeling when worry ends,What a relief!
B1,11,Feelings & Personality,13,jealousy,noun,/ˈdʒɛləsi/,envying others,Overcome jealousy.
B1,11,Feelings & Personality,14,pride,noun,/ˈpraɪd/,feeling of satisfaction,Take pride in work.
B1,11,Feelings & Personality,15,honest,adjective,/ˈɑnəst/,telling the truth,An honest person.
B1,11,Feelings & Personality,16,brave,adjective,/ˈbreɪv/,not afraid,Be brave.
B1,11,Feelings & Personality,17,calm,adjective,/ˈkɑm/,not excited or angry,Stay calm.
B1,11,Feelings & Personality,18,nervous,adjective,/ˈnɜrvəs/,worried; anxious,Feeling nervous.
B1,11,Feelings & Personality,19,confident,adjective,/ˈkɑnfɪdənt/,sure of yourself,Feel confident.
B1,11,Feelings & Personality,20,patient,adjective,/ˈpeɪʃənt/,able to wait calmly,Be patient.
B1,11,Feelings & Personality,21,generous,adjective,/ˈdʒɛnərəs/,willing to give,Very generous.
B1,11,Feelings & Personality,22,selfish,adjective,/ˈsɛlfɪʃ/,thinking only of yourself,Dont be selfish.
B1,11,Feelings & Personality,23,ambitious,adjective,/æmˈbɪʃəs/,wanting success,Very ambitious.
B1,11,Feelings & Personality,24,cheerful,adjective,/ˈtʃɪrfəl/,happy and positive,A cheerful smile.
B1,11,Feelings & Personality,25,grateful,adjective,/ˈgreɪtfəl/,feeling thankful,Very grateful.
B1,11,Feelings & Personality,26,jealous,adjective,/ˈdʒɛləs/,wanting what others have,Feeling jealous.
B1,11,Feelings & Personality,27,proud,adjective,/ˈpraʊd/,pleased with achievement,Very proud.
B1,11,Feelings & Personality,28,ashamed,adjective,/əˈʃeɪmd/,feeling guilty or embarrassed,Ashamed of mistakes.
B1,11,Feelings & Personality,29,embarrassed,adjective,/ɪmˈbærəst/,feeling awkward,Feeling embarrassed.
B1,11,Feelings & Personality,30,disappointed,adjective,/ˌdɪsəˈpɔɪntɪd/,unhappy about results,Very disappointed.
B1,11,Feelings & Personality,31,relieved,adjective,/rɪˈlivd/,happy worry is over,Feeling relieved.
B1,11,Feelings & Personality,32,stressed,adjective,/ˈstrɛst/,worried and tense,Feeling stressed.
B1,11,Feelings & Personality,33,annoyed,adjective,/əˈnɔɪd/,slightly angry,Getting annoyed.
B1,11,Feelings & Personality,34,frustrated,adjective,/ˈfrʌˌstreɪtɪd/,upset and impatient,Feeling frustrated.
B1,11,Feelings & Personality,35,enthusiastic,adjective,/ɪnˌθuziˈæstɪk/,very excited and interested,Very enthusiastic.
B1,11,Feelings & Personality,36,admire,verb,/ədˈmaɪr/,respect and like,I admire her.
B1,11,Feelings & Personality,37,appreciate,verb,/əˈpriʃiˌeɪt/,be grateful for,I appreciate your help.
B1,11,Feelings & Personality,38,trust,verb,/ˈtrʌst/,believe in someone,I trust you.
B1,11,Feelings & Personality,39,forgive,verb,/fɚˈgɪv/,stop being angry,Please forgive me.
B1,11,Feelings & Personality,40,respect,verb,/rɪˈspɛkt/,admire someone,I respect him.
B1,12,Actions & Movement,1,grab,verb,/ˈgræb/,take quickly,Grab your bag.
B1,12,Actions & Movement,2,reach,verb,/ˈritʃ/,stretch to touch,Reach for the shelf.
B1,12,Actions & Movement,3,stretch,verb,/ˈstrɛtʃ/,extend body or arms,Stretch before exercise.
B1,12,Actions & Movement,4,bend,verb,/ˈbɛnd/,curve the body,Bend your knees.
B1,12,Actions & Movement,5,lean,verb,/ˈlin/,rest against something,Lean on the wall.
B1,12,Actions & Movement,6,twist,verb,/ˈtwɪst/,turn around,Twist the cap.
B1,12,Actions & Movement,7,slide,verb,/ˈslaɪd/,move smoothly,Slide across the floor.
B1,12,Actions & Movement,8,roll,verb,/ˈroʊl/,move by turning over,Roll the ball.
B1,12,Actions & Movement,9,spin,verb,/ˈspɪn/,turn around quickly,Spin in circles.
B1,12,Actions & Movement,10,swing,verb,/ˈswɪŋ/,move back and forth,Swing your arms.
B1,12,Actions & Movement,11,shake,verb,/ˈʃeɪk/,move quickly up and down,Shake the bottle.
B1,12,Actions & Movement,12,push,verb,/ˈpʊʃ/,press against to move,Push the door.
B1,12,Actions & Movement,13,pull,verb,/ˈpʊl/,move toward yourself,Pull the rope.
B1,12,Actions & Movement,14,lift,verb,/ˈlɪft/,raise up,Lift the box.
B1,12,Actions & Movement,15,lower,verb,/ˈloʊɚ/,move down,Lower your voice.
B1,12,Actions & Movement,16,raise,verb,/ˈreɪz/,move upward,Raise your hand.
B1,12,Actions & Movement,17,drop,verb,/ˈdrɑp/,let fall,Drop the ball.
B1,12,Actions & Movement,18,throw,verb,/ˈθroʊ/,send through air,Throw the ball.
B1,12,Actions & Movement,19,catch,verb,/ˈkætʃ/,grab moving object,Catch the ball.
B1,12,Actions & Movement,20,kick,verb,/ˈkɪk/,hit with foot,Kick the ball.
B1,12,Actions & Movement,21,knock,verb,/ˈnɑk/,hit to make sound,Knock on the door.
B1,12,Actions & Movement,22,tap,verb,/ˈtæp/,touch lightly,Tap my shoulder.
B1,12,Actions & Movement,23,pat,verb,/ˈpæt/,touch gently,Pat the dog.
B1,12,Actions & Movement,24,rub,verb,/ˈrʌb/,move hand over surface,Rub your eyes.
B1,12,Actions & Movement,25,scratch,verb,/ˈskrætʃ/,rub with nails,Scratch an itch.
B1,12,Actions & Movement,26,pour,verb,/ˈpɔr/,make liquid flow,Pour water.
B1,12,Actions & Movement,27,stir,verb,/ˈstɜr/,mix by moving,Stir the coffee.
B1,12,Actions & Movement,28,spread,verb,/ˈsprɛd/,cover a surface,Spread butter.
B1,12,Actions & Movement,29,fold,verb,/ˈfoʊld/,bend over itself,Fold the paper.
B1,12,Actions & Movement,30,tear,verb,/ˈtɛr/,pull apart,Tear the paper.
B1,12,Actions & Movement,31,wrap,verb,/ˈræp/,cover completely,Wrap the gift.
B1,12,Actions & Movement,32,tie,verb,/ˈtaɪ/,fasten with string,Tie your shoes.
B1,12,Actions & Movement,33,attach,verb,/əˈtætʃ/,connect to something,Attach the file.
B1,12,Actions & Movement,34,remove,verb,/rɪˈmuv/,take away,Remove the cover.
B1,12,Actions & Movement,35,replace,verb,/rɪˈpleɪs/,put back,Replace the batteries.
B1,12,Actions & Movement,36,adjust,verb,/əˈdʒʌst/,change slightly,Adjust the volume.
B1,12,Actions & Movement,37,operate,verb,/ˈɑpəˌreɪt/,use a machine,Operate the machine.
B1,12,Actions & Movement,38,press,verb,/ˈprɛs/,push firmly,Press the button.
B1,12,Actions & Movement,39,squeeze,verb,/ˈskwiz/,press tightly,Squeeze the tube.
B1,12,Actions & Movement,40,release,verb,/rɪˈlis/,let go,Release the handle.
B1,13,Thinking & Decision Making,1,thought,noun,/ˈθɔt/,idea in your mind,Share your thoughts.
B1,13,Thinking & Decision Making,2,idea,noun,/aɪˈdiə/,plan or suggestion,A good idea.
B1,13,Thinking & Decision Making,3,opinion,noun,/əˈpɪnjən/,what you think,In my opinion.
B1,13,Thinking & Decision Making,4,decision,noun,/dɪˈsɪʒən/,choice you make,Make a decision.
B1,13,Thinking & Decision Making,5,choice,noun,/ˈtʃɔɪs/,option to select,The right choice.
B1,13,Thinking & Decision Making,6,option,noun,/ˈɑpʃən/,thing you can choose,Several options.
B1,13,Thinking & Decision Making,7,conclusion,noun,/kənˈkluʒən/,final decision,Reach a conclusion.
B1,13,Thinking & Decision Making,8,solution,noun,/səˈluʃən/,answer to problem,Find a solution.
B1,13,Thinking & Decision Making,9,reason,noun,/ˈrizən/,cause or explanation,The reason why.
B1,13,Thinking & Decision Making,10,purpose,noun,/ˈpɜrpəs/,reason for doing,The purpose of this.
B1,13,Thinking & Decision Making,11,intention,noun,/ɪnˈtɛnʃən/,plan to do something,Good intentions.
B1,13,Thinking & Decision Making,12,goal,noun,/ˈgoʊl/,aim; target,Achieve your goal.
B1,13,Thinking & Decision Making,13,plan,noun,/ˈplæn/,arrangement for future,Make a plan.
B1,13,Thinking & Decision Making,14,memory,noun,/ˈmɛməri/,ability to remember,Good memory.
B1,13,Thinking & Decision Making,15,knowledge,noun,/ˈnɑlɪdʒ/,information you know,General knowledge.
B1,13,Thinking & Decision Making,16,understanding,noun,/ˌʌndɚˈstændɪŋ/,ability to understand,Better understanding.
B1,13,Thinking & Decision Making,17,aware,adjective,/əˈwɛr/,knowing about,Be aware of risks.
B1,13,Thinking & Decision Making,18,conscious,adjective,/ˈkɑnʃəs/,knowing; awake,Conscious decision.
B1,13,Thinking & Decision Making,19,logical,adjective,/ˈlɑdʒɪkəl/,using reason,A logical answer.
B1,13,Thinking & Decision Making,20,reasonable,adjective,/ˈrizənəbəl/,fair and sensible,A reasonable price.
B1,13,Thinking & Decision Making,21,creative,adjective,/kriˈeɪtɪv/,good at new ideas,Creative thinking.
B1,13,Thinking & Decision Making,22,curious,adjective,/ˈkjʊriəs/,wanting to know,Curious about it.
B1,13,Thinking & Decision Making,23,certain,adjective,/ˈsɜrtən/,sure; definite,I am certain.
B1,13,Thinking & Decision Making,24,uncertain,adjective,/ʌnˈsɜrtən/,not sure,Feeling uncertain.
B1,13,Thinking & Decision Making,25,think,verb,/ˈθɪŋk/,use your mind,Think carefully.
B1,13,Thinking & Decision Making,26,consider,verb,/kənˈsɪdɚ/,think about carefully,Consider the options.
B1,13,Thinking & Decision Making,27,decide,verb,/dɪˈsaɪd/,make a choice,Decide now.
B1,13,Thinking & Decision Making,28,choose,verb,/ˈtʃuz/,pick from options,Choose wisely.
B1,13,Thinking & Decision Making,29,prefer,verb,/prɪˈfɜr/,like better,I prefer coffee.
B1,13,Thinking & Decision Making,30,wonder,verb,/ˈwʌndɚ/,want to know,I wonder why.
B1,13,Thinking & Decision Making,31,realize,verb,/ˈriəˌlaɪz/,become aware,I realize now.
B1,13,Thinking & Decision Making,32,recognize,verb,/ˈrɛkəgˌnaɪz/,know from before,I recognize you.
B1,13,Thinking & Decision Making,33,remember,verb,/rɪˈmɛmbɚ/,keep in mind,Remember this.
B1,13,Thinking & Decision Making,34,forget,verb,/fɚˈgɛt/,fail to remember,Dont forget.
B1,13,Thinking & Decision Making,35,remind,verb,/rɪˈmaɪnd/,help someone remember,Remind me later.
B1,13,Thinking & Decision Making,36,imagine,verb,/ɪˈmædʒɪn/,picture in mind,Imagine that.
B1,13,Thinking & Decision Making,37,guess,verb,/ˈgɛs/,try to answer without knowing,Guess the answer.
B1,13,Thinking & Decision Making,38,assume,verb,/əˈsum/,think without proof,I assume so.
B1,13,Thinking & Decision Making,39,doubt,verb,/ˈdaʊt/,not believe fully,I doubt it.
B1,13,Thinking & Decision Making,40,concentrate,verb,/ˈkɑnsənˌtreɪt/,focus attention,Concentrate on work.
B1,14,Communication,1,message,noun,/ˈmɛsɪdʒ/,information sent,Leave a message.
B1,14,Communication,2,conversation,noun,/ˌkɑnvɚˈseɪʃən/,talk between people,Have a conversation.
B1,14,Communication,3,discussion,noun,/dɪˈskʌʃən/,talking about something,A long discussion.
B1,14,Communication,4,argument,noun,/ˈɑrgjəmənt/,disagreement,They had an argument.
B1,14,Communication,5,announcement,noun,/əˈnaʊnsmənt/,public statement,Make an announcement.
B1,14,Communication,6,statement,noun,/ˈsteɪtmənt/,something said formally,Official statement.
B1,14,Communication,7,explanation,noun,/ˌɛkspləˈneɪʃən/,making clear,Clear explanation.
B1,14,Communication,8,complaint,noun,/kəmˈpleɪnt/,saying something is wrong,File a complaint.
B1,14,Communication,9,suggestion,noun,/səgˈdʒɛstʃən/,idea proposed,Good suggestion.
B1,14,Communication,10,advice,noun,/ədˈvaɪs/,guidance given,Take my advice.
B1,14,Communication,11,warning,noun,/ˈwɔrnɪŋ/,notice of danger,A warning sign.
B1,14,Communication,12,apology,noun,/əˈpɑlədʒi/,saying sorry,Accept an apology.
B1,14,Communication,13,reply,noun,/rɪˈplaɪ/,answer to message,Wait for a reply.
B1,14,Communication,14,response,noun,/rɪˈspɑns/,answer or reaction,Quick response.
B1,14,Communication,15,speech,noun,/ˈspitʃ/,formal talk,Give a speech.
B1,14,Communication,16,voice,noun,/ˈvɔɪs/,sound when speaking,Loud voice.
B1,14,Communication,17,tone,noun,/ˈtoʊn/,way of speaking,Friendly tone.
B1,14,Communication,18,communicate,verb,/kəˈmjunɪˌkeɪt/,share information,Communicate clearly.
B1,14,Communication,19,speak,verb,/ˈspik/,use voice,Speak slowly.
B1,14,Communication,20,talk,verb,/ˈtɔk/,have conversation,Talk to me.
B1,14,Communication,21,discuss,verb,/dɪˈskʌs/,talk about,Discuss the plan.
B1,14,Communication,22,explain,verb,/ɪkˈspleɪn/,make clear,Explain the rules.
B1,14,Communication,23,describe,verb,/dɪˈskraɪb/,say what something is like,Describe the scene.
B1,14,Communication,24,announce,verb,/əˈnaʊns/,tell publicly,Announce the winner.
B1,14,Communication,25,mention,verb,/ˈmɛnʃən/,speak briefly about,Mention your name.
B1,14,Communication,26,suggest,verb,/səgˈdʒɛst/,propose an idea,I suggest we go.
B1,14,Communication,27,recommend,verb,/ˌrɛkəˈmɛnd/,say something is good,I recommend this book.
B1,14,Communication,28,advise,verb,/ədˈvaɪz/,give advice,I advise caution.
B1,14,Communication,29,warn,verb,/ˈwɔrn/,tell about danger,Warn them now.
B1,14,Communication,30,complain,verb,/kəmˈpleɪn/,say something is wrong,Dont complain.
B1,14,Communication,31,apologize,verb,/əˈpɑləˌdʒaɪz/,say sorry,I apologize.
B1,14,Communication,32,agree,verb,/əˈgri/,have same opinion,I agree with you.
B1,14,Communication,33,disagree,verb,/ˌdɪsəˈgri/,have different opinion,I disagree.
B1,14,Communication,34,persuade,verb,/pɚˈsweɪd/,convince someone,Persuade him to stay.
B1,14,Communication,35,convince,verb,/kənˈvɪns/,make someone believe,Convince me.
B1,14,Communication,36,admit,verb,/ədˈmɪt/,say something is true,Admit your mistake.
B1,14,Communication,37,deny,verb,/dɪˈnaɪ/,say something is not true,Deny the accusation.
B1,14,Communication,38,interrupt,verb,/ˌɪntəˈrʌpt/,stop someone speaking,Dont interrupt.
B1,14,Communication,39,whisper,verb,/ˈwɪspɚ/,speak very quietly,Whisper a secret.
B1,14,Communication,40,shout,verb,/ˈʃaʊt/,speak very loudly,Dont shout.
B1,15,Language & Grammar,1,language,noun,/ˈlæŋgwɪdʒ/,system of communication,Learn a language.
B1,15,Language & Grammar,2,word,noun,/ˈwɜrd/,unit of language,New vocabulary word.
B1,15,Language & Grammar,3,sentence,noun,/ˈsɛntəns/,group of words,Write a sentence.
B1,15,Language & Grammar,4,paragraph,noun,/ˈpærəˌgræf/,section of text,Start a new paragraph.
B1,15,Language & Grammar,5,vocabulary,noun,/voʊˈkæbjəˌlɛri/,words you know,Build vocabulary.
B1,15,Language & Grammar,6,grammar,noun,/ˈgræmɚ/,rules of language,Study grammar.
B1,15,Language & Grammar,7,spelling,noun,/ˈspɛlɪŋ/,how to write words,Check spelling.
B1,15,Language & Grammar,8,pronunciation,noun,/prəˌnʌnsiˈeɪʃən/,how to say words,Correct pronunciation.
B1,15,Language & Grammar,9,meaning,noun,/ˈminɪŋ/,what something means,The meaning of the word.
B1,15,Language & Grammar,10,definition,noun,/ˌdɛfɪˈnɪʃən/,explanation of meaning,Dictionary definition.
B1,15,Language & Grammar,11,translation,noun,/trænsˈleɪʃən/,words in another language,Accurate translation.
B1,15,Language & Grammar,12,expression,noun,/ɪkˈsprɛʃən/,phrase or saying,Common expression.
B1,15,Language & Grammar,13,phrase,noun,/ˈfreɪz/,group of words,A useful phrase.
B1,15,Language & Grammar,14,accent,noun,/ˈæksɛnt/,way of pronouncing,British accent.
B1,15,Language & Grammar,15,dialect,noun,/ˈdaɪəˌlɛkt/,regional language variety,Local dialect.
B1,15,Language & Grammar,16,slang,noun,/ˈslæŋ/,informal words,Street slang.
B1,15,Language & Grammar,17,native,adjective,/ˈneɪtɪv/,from birth,Native speaker.
B1,15,Language & Grammar,18,fluent,adjective,/ˈfluənt/,speaking smoothly,Fluent in Spanish.
B1,15,Language & Grammar,19,bilingual,adjective,/baɪˈlɪŋgwəl/,speaking two languages,Bilingual education.
B1,15,Language & Grammar,20,formal,adjective,/ˈfɔrməl/,official style,Formal language.
