level,topic_order,topic,temp_order,temp,pos,phonetic,definition,example
A1,10,Describing People & Feelings,6,young,adjective,/ˈjʌŋ/,not old,She is very young.
A1,10,Describing People & Feelings,7,happy,adjective,/ˈhæpi/,feeling pleased,I am happy today.
A1,10,Describing People & Feelings,8,sad,adjective,/ˈsæd/,feeling unhappy,She is sad today.
A1,10,Describing People & Feelings,9,tired,adjective,/ˈtaɪɚd/,needing rest or sleep,I am tired after work.
A1,10,Describing People & Feelings,10,angry,adjective,/ˈæŋgri/,feeling or showing anger,He is angry with me.
A1,10,Describing People & Feelings,11,afraid,adjective,/əˈfreɪd/,feeling fear,She is afraid of dogs.
A1,10,Describing People & Feelings,12,excited,adjective,/ɪkˈsaɪtəd/,feeling very happy and eager,I am excited about the trip.
A1,10,Describing People & Feelings,13,bored,adjective,/ˈbɔrd/,feeling tired of something uninteresting,I am bored at home.
A1,10,Describing People & Feelings,14,beautiful,adjective,/ˈbjutəfəl/,very pretty to look at,She is beautiful.
A1,10,Describing People & Feelings,15,pretty,adjective,/ˈprɪti/,nice to look at,She is very pretty.
A1,10,Describing People & Feelings,16,strong,adjective,/ˈstrɔŋ/,having physical power,He is very strong.
A1,10,Describing People & Feelings,17,fat,adjective,/ˈfæt/,having a lot of body weight,The cat is fat.
A1,10,Describing People & Feelings,18,quiet,adjective,/ˈkwaɪət/,making little noise,Please be quiet.
A1,10,Describing People & Feelings,19,friendly,adjective,/ˈfrɛndli/,kind and pleasant,She is very friendly.
A1,10,Describing People & Feelings,20,famous,adjective,/ˈfeɪməs/,known by many people,He is a famous singer.
A1,10,Describing People & Feelings,21,good,adjective,/ˈgʊd/,of a high quality,This is a good book.
A1,10,Describing People & Feelings,22,bad,adjective,/ˈbæd/,not good,The weather is bad today.
A1,10,Describing People & Feelings,23,great,adjective,/ˈgreɪt/,very good or very large,This is a great idea!
A1,10,Describing People & Feelings,24,wonderful,adjective,/ˈwʌndɚfəl/,extremely good,We had a wonderful time.
A1,10,Describing People & Feelings,25,amazing,adjective,/əˈmeɪzɪŋ/,very surprising and good,The show was amazing!
A1,10,Describing People & Feelings,26,terrible,adjective,/ˈtɛrəbəl/,very bad,The weather is terrible.
A1,10,Describing People & Feelings,27,funny,adjective,/ˈfʌni/,making you laugh,That joke is funny.
A1,10,Describing People & Feelings,28,rich,adjective,/ˈrɪtʃ/,having a lot of money,He is very rich.
A1,10,Describing People & Feelings,29,poor,adjective,/ˈpʊr/,having little money,They are very poor.
A1,11,Common Action Verbs,1,be,verb,/ˈbi/,to exist or live,I am a student.
A1,11,Common Action Verbs,2,have,verb,/ˈhæv/,to own or possess,I have a car.
A1,11,Common Action Verbs,3,do,verb,/ˈdu/,to perform an action,I do my homework.
A1,11,Common Action Verbs,4,get,verb,/ˈgɛt/,to receive or obtain,I get a gift.
A1,11,Common Action Verbs,5,make,verb,/ˈmeɪk/,to create or produce,I make breakfast.
A1,11,Common Action Verbs,6,say,verb,/ˈseɪ/,to speak words,He says hello.
A1,11,Common Action Verbs,7,tell,verb,/ˈtɛl/,to give information to someone,Tell me your name.
A1,11,Common Action Verbs,8,ask,verb,/ˈæsk/,to request information,I ask a question.
A1,11,Common Action Verbs,9,think,verb,/ˈθɪŋk/,to use your mind,I think it is good.
A1,11,Common Action Verbs,10,know,verb,/ˈnoʊ/,to have information in your mind,I know your name.
A1,11,Common Action Verbs,11,take,verb,/ˈteɪk/,to get something with your hand,Take this book.
A1,11,Common Action Verbs,12,give,verb,/ˈgɪv/,to let someone have something,Give me the pen.
A1,11,Common Action Verbs,13,put,verb,/ˈpʊt/,to place something somewhere,Put the book on the table.
A1,11,Common Action Verbs,14,bring,verb,/ˈbrɪŋ/,to carry something to a place,Bring me water please.
A1,11,Common Action Verbs,15,see,verb,/ˈsi/,to use your eyes,I see a bird.
A1,11,Common Action Verbs,16,look,verb,/ˈlʊk/,to direct your eyes at something,Look at this picture.
A1,11,Common Action Verbs,17,watch,verb,/ˈwɑtʃ/,to look at something for a time,I watch TV at night.
A1,11,Common Action Verbs,18,listen,verb,/ˈlɪsən/,to hear with attention,Listen to the music.
A1,11,Common Action Verbs,19,want,verb,/ˈwɑnt/,to wish for something,I want a coffee.
A1,11,Common Action Verbs,20,need,verb,/ˈnid/,to require something,I need help.
A1,11,Common Action Verbs,21,like,verb,/ˈlaɪk/,to enjoy something,I like pizza.
A1,11,Common Action Verbs,22,try,verb,/ˈtraɪ/,to attempt to do something,I try to learn English.
A1,11,Common Action Verbs,23,use,verb,/ˈjuz/,to operate something,I use a computer.
A1,11,Common Action Verbs,24,open,verb,/ˈoʊpən/,to make something not closed,Open the door please.
A1,11,Common Action Verbs,25,close,verb,/ˈkloʊz/,to make something not open,Close the window please.
A1,11,Common Action Verbs,26,find,verb,/ˈfaɪnd/,to discover something,I find my keys.
A1,11,Common Action Verbs,27,help,verb,/ˈhɛlp/,to make something easier for someone,Can you help me?
A1,11,Common Action Verbs,28,send,verb,/ˈsɛnd/,to cause something to go somewhere,I send an email.
A1,11,Common Action Verbs,29,keep,verb,/ˈkip/,to continue to have something,Keep the change.
A1,11,Common Action Verbs,30,let,verb,/ˈlɛt/,to allow someone to do something,Let me help you.
A1,12,Animals and Nature,1,dog,noun,/ˈdɔg/,a common pet animal,I have a dog.
A1,12,Animals and Nature,2,cat,noun,/ˈkæt/,a small pet animal,The cat is sleeping.
A1,12,Animals and Nature,3,bird,noun,/ˈbɝd/,an animal with wings that can fly,A bird is singing.
A1,12,Animals and Nature,4,cow,noun,/ˈkaʊ/,a large farm animal that gives milk,The cow gives milk.
A1,12,Animals and Nature,5,pig,noun,/ˈpɪg/,a farm animal with a short nose,The pig is pink.
A1,12,Animals and Nature,6,horse,noun,/ˈhɔrs/,a large animal that people ride,She rides a horse.
A1,12,Animals and Nature,7,sheep,noun,/ˈʃip/,a farm animal with wool,The farmer has sheep.
A1,12,Animals and Nature,8,elephant,noun,/ˈɛləfənt/,a very large animal with a long nose,Elephants are big.
A1,12,Animals and Nature,9,lion,noun,/ˈlaɪən/,a big wild cat in Africa,We saw a lion at the zoo.
A1,12,Animals and Nature,10,snake,noun,/ˈsneɪk/,a long animal with no legs,I saw a snake.
A1,12,Animals and Nature,11,fish,noun,/ˈfɪʃ/,an animal that lives in water,Fish swim in the sea.
A1,12,Animals and Nature,12,animal,noun,/ˈænəməl/,a living thing that is not a plant,Dogs are animals.
A1,12,Animals and Nature,13,tree,noun,/ˈtri/,a tall plant with branches,There is a big tree.
A1,12,Animals and Nature,14,flower,noun,/ˈflaʊɚ/,the colorful part of a plant,She likes flowers.
A1,12,Animals and Nature,15,plant,noun,/ˈplænt/,a living thing that grows in the ground,I water the plants.
A1,12,Animals and Nature,16,sky,noun,/ˈskaɪ/,the space above the earth,The sky is blue.
A1,12,Animals and Nature,17,sun,noun,/ˈsʌn/,the star that gives us light and heat,The sun is hot.
A1,12,Animals and Nature,18,moon,noun,/ˈmun/,the round object we see at night,The moon is bright.
A1,12,Animals and Nature,19,sea,noun,/ˈsi/,a large area of salt water,We swim in the sea.
A1,12,Animals and Nature,20,beach,noun,/ˈbitʃ/,the sandy area by the sea,We go to the beach.
A1,12,Animals and Nature,21,river,noun,/ˈrɪvɚ/,water that flows through land,The river is long.
A1,12,Animals and Nature,22,mountain,noun,/ˈmaʊntən/,a very high hill,We climb the mountain.
A1,12,Animals and Nature,23,island,noun,/ˈaɪlənd/,land with water all around it,Hawaii is an island.
A1,12,Animals and Nature,24,zoo,noun,/ˈzu/,a place to see wild animals,We go to the zoo.
A1,13,Countries and Nationalities,1,country,noun,/ˈkʌntri/,a nation with its own government,Japan is a beautiful country.
A1,13,Countries and Nationalities,2,world,noun,/ˈwɝld/,the earth and all people,There are many countries in the world.
A1,13,Countries and Nationalities,3,England,noun,/ˈɪŋglənd/,a country in the United Kingdom,London is in England.
A1,13,Countries and Nationalities,4,America,noun,/əˈmɛrəkə/,the United States of America,I live in America.
A1,13,Countries and Nationalities,5,China,noun,/ˈtʃaɪnə/,a large country in Asia,China has many people.
A1,13,Countries and Nationalities,6,France,noun,/ˈfræns/,a country in Europe,Paris is in France.
A1,13,Countries and Nationalities,7,Germany,noun,/ˈdʒɝməni/,a country in Europe,Berlin is in Germany.
A1,13,Countries and Nationalities,8,Italy,noun,/ˈɪtəli/,a country in Europe,Rome is in Italy.
A1,13,Countries and Nationalities,9,Japan,noun,/dʒəˈpæn/,a country in Asia,Tokyo is in Japan.
A1,13,Countries and Nationalities,10,Spain,noun,/ˈspeɪn/,a country in Europe,Madrid is in Spain.
A1,13,Countries and Nationalities,11,India,noun,/ˈɪndiə/,a large country in Asia,India has many languages.
A1,13,Countries and Nationalities,12,Australia,noun,/ɔˈstreɪljə/,a country and continent,Sydney is in Australia.
A1,13,Countries and Nationalities,13,English,adjective,/ˈɪŋglɪʃ/,from England; the language,I speak English.
A1,13,Countries and Nationalities,14,American,adjective,/əˈmɛrəkən/,from America,He is American.
A1,13,Countries and Nationalities,15,Chinese,adjective,/tʃaɪˈniz/,from China,I like Chinese food.
A1,13,Countries and Nationalities,16,French,adjective,/ˈfrɛntʃ/,from France,French wine is good.
A1,13,Countries and Nationalities,17,German,adjective,/ˈdʒɝmən/,from Germany,German cars are good.
A1,13,Countries and Nationalities,18,Italian,adjective,/ɪˈtæljən/,from Italy,I love Italian pizza.
A1,13,Countries and Nationalities,19,Japanese,adjective,/ˌdʒæpəˈniz/,from Japan,Japanese food is healthy.
A1,13,Countries and Nationalities,20,Spanish,adjective,/ˈspænɪʃ/,from Spain,I study Spanish.
A1,14,School and Education,1,school,noun,/ˈskul/,a place for learning,I go to school.
A1,14,School and Education,2,class,noun,/ˈklæs/,a group of students,There are 20 students in my class.
A1,14,School and Education,3,classroom,noun,/ˈklæsˌrum/,a room where classes are taught,The classroom is big.
A1,14,School and Education,4,student,noun,/ˈstudənt/,a person who studies,I am a student.
A1,14,School and Education,5,teacher,noun,/ˈtitʃɚ/,a person who teaches,My teacher is nice.
A1,14,School and Education,6,book,noun,/ˈbʊk/,pages with words to read,I read a book.
A1,14,School and Education,7,read,verb,/ˈrid/,to look at and understand words,I read every day.
A1,14,School and Education,8,write,verb,/ˈraɪt/,to make letters or words on paper,I write in my notebook.
A1,14,School and Education,9,learn,verb,/ˈlɝn/,to get knowledge,I learn English.
A1,14,School and Education,10,study,verb,/ˈstʌdi/,to learn about something,I study math.
A1,14,School and Education,11,lesson,noun,/ˈlɛsən/,a period of teaching,The lesson is 45 minutes.
A1,14,School and Education,12,homework,noun,/ˈhoʊmˌwɝk/,work to do at home,I do my homework.
A1,14,School and Education,13,exam,noun,/ɪgˈzæm/,a test of knowledge,I have an exam tomorrow.
A1,14,School and Education,14,test,noun,/ˈtɛst/,questions to check knowledge,The test was easy.
A1,14,School and Education,15,question,noun,/ˈkwɛstʃən/,something you ask,I have a question.
A1,14,School and Education,16,answer,noun,/ˈænsɚ/,a reply to a question,I know the answer.
A1,14,School and Education,17,correct,adjective,/kəˈrɛkt/,"right, without mistakes",Your answer is correct.
A1,14,School and Education,18,mistake,noun,/mɪˈsteɪk/,something done wrong,I made a mistake.
A1,14,School and Education,19,pen,noun,/ˈpɛn/,a tool for writing with ink,I write with a pen.
A1,14,School and Education,20,pencil,noun,/ˈpɛnsəl/,a tool for writing with wood,I draw with a pencil.
A1,14,School and Education,21,paper,noun,/ˈpeɪpɚ/,thin material for writing,I need paper.
A1,14,School and Education,22,page,noun,/ˈpeɪdʒ/,one side of a piece of paper,Turn to page 10.
A1,14,School and Education,23,note,noun,/ˈnoʊt/,a short written message,I take notes in class.
A1,14,School and Education,24,board,noun,/ˈbɔrd/,a flat surface in a classroom,The teacher writes on the board.
A1,14,School and Education,25,English,noun,/ˈɪŋglɪʃ/,the language,I study English.
A1,14,School and Education,26,math,noun,/ˈmæθ/,the study of numbers,I like math.
A1,14,School and Education,27,science,noun,/ˈsaɪəns/,the study of nature,I study science.
A1,14,School and Education,28,history,noun,/ˈhɪstɚi/,the study of the past,I like history.
A1,14,School and Education,29,music,noun,/ˈmjuzɪk/,sounds that are nice to hear,I love music.
A1,14,School and Education,30,art,noun,/ˈɑrt/,"painting, drawing, etc.",I like art class.
A1,14,School and Education,31,library,noun,/ˈlaɪˌbrɛri/,a place with many books,I go to the library.
A1,14,School and Education,32,dictionary,noun,/ˈdɪkʃəˌnɛri/,a book with word meanings,I use a dictionary.
A1,14,School and Education,33,word,noun,/ˈwɝd/,a unit of language,I learn new words.
A1,14,School and Education,34,text,noun,/ˈtɛkst/,written words,Read the text.
A1,14,School and Education,35,understand,verb,/ˌʌndɚˈstænd/,to know the meaning,I understand English.
A1,15,Jobs and Work,1,job,noun,/ˈdʒɑb/,work that you do for money,I have a good job.
A1,15,Jobs and Work,2,work,verb,/ˈwɝk/,to do a job,I work at a bank.
A1,15,Jobs and Work,3,office,noun,/ˈɔfəs/,a place where people work,I go to the office.
A1,15,Jobs and Work,4,company,noun,/ˈkʌmpəni/,a business organization,I work for a big company.
A1,15,Jobs and Work,5,boss,noun,/ˈbɔs/,a person who manages workers,My boss is nice.
A1,15,Jobs and Work,6,doctor,noun,/ˈdɑktɚ/,a person who helps sick people,I go to the doctor.
A1,15,Jobs and Work,7,nurse,noun,/ˈnɝs/,a person who helps doctors,The nurse is kind.
A1,15,Jobs and Work,8,hospital,noun,/ˈhɑspɪtəl/,a place for sick people,She works at a hospital.
A1,15,Jobs and Work,9,teacher,noun,/ˈtitʃɚ/,a person who teaches,He is a teacher.
A1,15,Jobs and Work,10,police,noun,/pəˈlis/,people who keep us safe,Call the police.
A1,15,Jobs and Work,11,waiter,noun,/ˈweɪtɚ/,a person who serves food,The waiter is friendly.
A1,15,Jobs and Work,12,driver,noun,/ˈdraɪvɚ/,a person who drives,He is a taxi driver.
A1,15,Jobs and Work,13,cook,noun,/ˈkʊk/,a person who makes food,She is a good cook.
A1,15,Jobs and Work,14,shop,noun,/ˈʃɑp/,a place to buy things,I work in a shop.
A1,15,Jobs and Work,15,actor,noun,/ˈæktɚ/,a person who acts in movies,He is a famous actor.
A1,15,Jobs and Work,16,artist,noun,/ˈɑrtəst/,a person who makes art,She is an artist.
A1,15,Jobs and Work,17,singer,noun,/ˈsɪŋɚ/,a person who sings,She is a singer.
A1,15,Jobs and Work,18,writer,noun,/ˈraɪtɚ/,a person who writes,He is a writer.
A1,15,Jobs and Work,19,manager,noun,/ˈmænədʒɚ/,a person who manages a business,She is a manager.
A1,15,Jobs and Work,20,worker,noun,/ˈwɝkɚ/,a person who works,The workers are busy.
A1,15,Jobs and Work,21,farmer,noun,/ˈfɑrmɚ/,a person who works on a farm,The farmer has cows.
A1,15,Jobs and Work,22,pilot,noun,/ˈpaɪlət/,a person who flies planes,He is a pilot.
A1,15,Jobs and Work,23,engineer,noun,/ˌɛndʒəˈnɪr/,a person who designs things,She is an engineer.
A1,15,Jobs and Work,24,lawyer,noun,/ˈlɔjɚ/,a person who knows the law,He is a lawyer.
A1,15,Jobs and Work,25,businessman,noun,/ˈbɪznəsˌmæn/,a man who works in business,He is a businessman.
A1,15,Jobs and Work,26,teach,verb,/ˈtitʃ/,to give knowledge to someone,I teach English.
A1,15,Jobs and Work,27,pay,verb,/ˈpeɪ/,to give money for something,I pay for the food.
A1,15,Jobs and Work,28,earn,verb,/ˈɝn/,to get money from work,I earn money.
A1,15,Jobs and Work,29,sell,verb,/ˈsɛl/,to give something for money,I sell books.
A1,15,Jobs and Work,30,buy,verb,/ˈbaɪ/,to get something with money,I buy food.
A1,16,Places in Town,1,city,noun,/ˈsɪti/,a large town,I live in a big city.
A1,16,Places in Town,2,town,noun,/ˈtaʊn/,a place smaller than a city,This is a small town.
A1,16,Places in Town,3,village,noun,/ˈvɪlədʒ/,a very small town,She lives in a village.
A1,16,Places in Town,4,street,noun,/ˈstrit/,a road in a town or city,I walk down the street.
A1,16,Places in Town,5,road,noun,/ˈroʊd/,a way for cars to travel,The road is long.
A1,16,Places in Town,6,shop,noun,/ˈʃɑp/,a place to buy things,I go to the shop.
A1,16,Places in Town,7,market,noun,/ˈmɑrkət/,a place to buy food,I buy fruit at the market.
A1,16,Places in Town,8,supermarket,noun,/ˈsupɚˌmɑrkət/,a large shop for food,I shop at the supermarket.
A1,16,Places in Town,9,restaurant,noun,/ˈrɛstəˌrɑnt/,a place to eat food,We eat at a restaurant.
A1,16,Places in Town,10,cafe,noun,/kæˈfeɪ/,a small restaurant for drinks,I drink coffee at a cafe.
A1,16,Places in Town,11,hotel,noun,/hoʊˈtɛl/,a place to stay when traveling,We stay at a hotel.
A1,16,Places in Town,12,hospital,noun,/ˈhɑspɪtəl/,a place for sick people,He is in the hospital.
A1,16,Places in Town,13,bank,noun,/ˈbæŋk/,a place to keep money,I go to the bank.
A1,16,Places in Town,14,park,noun,/ˈpɑrk/,a place with grass and trees,We walk in the park.
A1,16,Places in Town,15,cinema,noun,/ˈsɪnəmə/,a place to watch movies,We go to the cinema.
A1,16,Places in Town,16,gym,noun,/ˈdʒɪm/,a place to exercise,I go to the gym.
A1,16,Places in Town,17,station,noun,/ˈsteɪʃən/,a place for trains or buses,I wait at the station.
A1,16,Places in Town,18,church,noun,/ˈtʃɝtʃ/,a building for religion,They go to church.
A1,16,Places in Town,19,museum,noun,/mjuˈziəm/,a place to see art and history,We visit the museum.
A1,16,Places in Town,20,library,noun,/ˈlaɪˌbrɛri/,a place with many books,I read at the library.
A1,17,Directions and Locations,1,here,adverb,/ˈhɪr/,in this place,Come here please.
A1,17,Directions and Locations,2,there,adverb,/ˈðɛr/,in that place,Go over there.
A1,17,Directions and Locations,3,where,adverb,/ˈwɛr/,at what place,Where is the bank?
A1,17,Directions and Locations,4,place,noun,/ˈpleɪs/,a location,This is a nice place.
A1,17,Directions and Locations,5,up,adverb,/ˈʌp/,to a higher position,Go up the stairs.
A1,17,Directions and Locations,6,down,adverb,/ˈdaʊn/,to a lower position,Go down the stairs.
A1,17,Directions and Locations,7,left,noun,/ˈlɛft/,the opposite of right,Turn left here.
A1,17,Directions and Locations,8,right,noun,/ˈraɪt/,the opposite of left,Turn right at the corner.
A1,17,Directions and Locations,9,front,noun,/ˈfrʌnt/,the forward part,Stand in front of me.
A1,17,Directions and Locations,10,back,noun,/ˈbæk/,the opposite of front,Go to the back.
A1,17,Directions and Locations,11,in,preposition,/ˈɪn/,inside something,The book is in the bag.
A1,17,Directions and Locations,12,on,preposition,/ˈɑn/,on top of something,The book is on the table.
A1,17,Directions and Locations,13,under,preposition,/ˈʌndɚ/,below something,The cat is under the table.
A1,17,Directions and Locations,14,above,preposition,/əˈbʌv/,higher than something,The picture is above the sofa.
A1,17,Directions and Locations,15,below,preposition,/bɪˈloʊ/,lower than something,The shop is below my apartment.
A1,17,Directions and Locations,16,near,preposition,/ˈnɪr/,close to something,I live near the park.
A1,17,Directions and Locations,17,far,adjective,/ˈfɑr/,not close,The station is far.
A1,17,Directions and Locations,18,next to,preposition,/ˈnɛkst tu/,beside something,The bank is next to the shop.
A1,17,Directions and Locations,19,between,preposition,/bɪˈtwin/,in the middle of two things,The park is between the bank and the school.
A1,17,Directions and Locations,20,north,noun,/ˈnɔrθ/,the direction of the North Pole,Go north from here.
A1,17,Directions and Locations,21,south,noun,/ˈsaʊθ/,the opposite of north,The city is in the south.
A1,17,Directions and Locations,22,east,noun,/ˈist/,where the sun rises,The sun rises in the east.
A1,17,Directions and Locations,23,west,noun,/ˈwɛst/,where the sun sets,The sun sets in the west.
A1,18,Shopping and Money,1,money,noun,/ˈmʌni/,what you use to buy things,I have no money.
A1,18,Shopping and Money,2,dollar,noun,/ˈdɑlɚ/,money in USA,This costs five dollars.
A1,18,Shopping and Money,3,euro,noun,/ˈjʊroʊ/,money in Europe,This costs two euros.
A1,18,Shopping and Money,4,pound,noun,/ˈpaʊnd/,money in UK,This costs ten pounds.
A1,18,Shopping and Money,5,cent,noun,/ˈsɛnt/,a small unit of money,This costs fifty cents.
A1,18,Shopping and Money,6,cash,noun,/ˈkæʃ/,money in coins or notes,I pay with cash.
A1,18,Shopping and Money,7,coin,noun,/ˈkɔɪn/,a small round piece of metal money,I have some coins.
A1,18,Shopping and Money,8,wallet,noun,/ˈwɑlət/,a small bag for money,My wallet is in my pocket.
A1,18,Shopping and Money,9,buy,verb,/ˈbaɪ/,to get something with money,I buy a book.
A1,18,Shopping and Money,10,sell,verb,/ˈsɛl/,to give something for money,I sell my car.
A1,18,Shopping and Money,11,pay,verb,/ˈpeɪ/,to give money for something,I pay for the food.
A1,18,Shopping and Money,12,spend,verb,/ˈspɛnd/,to use money,I spend money on food.
A1,18,Shopping and Money,13,cost,verb,/ˈkɔst/,to have a price of,This costs ten dollars.
A1,18,Shopping and Money,14,price,noun,/ˈpraɪs/,how much money something costs,What is the price?
A1,18,Shopping and Money,15,cheap,adjective,/ˈtʃip/,not expensive,This is cheap.
A1,18,Shopping and Money,16,expensive,adjective,/ɪkˈspɛnsɪv/,costing a lot of money,This is expensive.
A1,18,Shopping and Money,17,shop,noun,/ˈʃɑp/,a place to buy things,I go to the shop.
A1,18,Shopping and Money,18,store,noun,/ˈstɔr/,a large shop,I buy food at the store.
A1,18,Shopping and Money,19,market,noun,/ˈmɑrkət/,a place to buy food,I go to the market.
A1,18,Shopping and Money,20,supermarket,noun,/ˈsupɚˌmɑrkət/,a big shop for food,I shop at the supermarket.
A1,18,Shopping and Money,21,mall,noun,/ˈmɔl/,a large shopping center,We go to the mall.
A1,18,Shopping and Money,22,online,adverb,/ˈɑnˌlaɪn/,on the internet,I buy things online.
A1,18,Shopping and Money,23,card,noun,/ˈkɑrd/,a plastic card for paying,I pay by card.
A1,18,Shopping and Money,24,bill,noun,/ˈbɪl/,a paper showing how much to pay,Can I have the bill please?
A1,18,Shopping and Money,25,receipt,noun,/rɪˈsit/,a paper showing what you paid,Keep the receipt.
A1,18,Shopping and Money,26,change,noun,/ˈtʃeɪndʒ/,money you get back,Here is your change.
A1,18,Shopping and Money,27,discount,noun,/ˈdɪsˌkaʊnt/,a lower price,There is a 10% discount.
A1,18,Shopping and Money,28,sale,noun,/ˈseɪl/,when things are cheaper,The shop has a sale.
A1,18,Shopping and Money,29,free,adjective,/ˈfri/,costing no money,This is free.
A1,18,Shopping and Money,30,size,noun,/ˈsaɪz/,how big or small something is,What size do you want?
A1,18,Shopping and Money,31,customer,noun,/ˈkʌstəmɚ/,a person who buys things,The customer is happy.
A1,18,Shopping and Money,32,thing,noun,/ˈθɪŋ/,an object,I buy many things.
A1,19,Transport and Travel,1,car,noun,/ˈkɑr/,a vehicle with four wheels,I drive a car.
A1,19,Transport and Travel,2,bus,noun,/ˈbʌs/,a large vehicle for many people,I take the bus to work.
A1,19,Transport and Travel,3,train,noun,/ˈtreɪn/,a vehicle that travels on rails,The train is fast.
A1,19,Transport and Travel,4,plane,noun,/ˈpleɪn/,a vehicle that flies,I fly by plane.
A1,19,Transport and Travel,5,bike,noun,/ˈbaɪk/,a vehicle with two wheels,I ride my bike.
A1,19,Transport and Travel,6,boat,noun,/ˈboʊt/,a vehicle for water,We take a boat.
A1,19,Transport and Travel,7,taxi,noun,/ˈtæksi/,a car you pay to ride in,I take a taxi.
A1,19,Transport and Travel,8,motorcycle,noun,/ˈmoʊtɚˌsaɪkəl/,a fast bike with an engine,He rides a motorcycle.
A1,19,Transport and Travel,9,trip,noun,/ˈtrɪp/,a journey somewhere,I take a trip to Paris.
A1,19,Transport and Travel,10,travel,verb,/ˈtrævəl/,to go to places,I love to travel.
A1,19,Transport and Travel,11,visit,verb,/ˈvɪzɪt/,to go to see a place or person,I visit my grandma.
A1,19,Transport and Travel,12,drive,verb,/ˈdraɪv/,to control a car,I drive to work.
A1,19,Transport and Travel,13,ride,verb,/ˈraɪd/,to travel on something,I ride my bike.
A1,19,Transport and Travel,14,fly,verb,/ˈflaɪ/,to travel by plane,I fly to London.
A1,19,Transport and Travel,15,airport,noun,/ˈɛrˌpɔrt/,a place for planes,I go to the airport.
A1,19,Transport and Travel,16,station,noun,/ˈsteɪʃən/,a place for trains or buses,I wait at the station.
A1,19,Transport and Travel,17,ticket,noun,/ˈtɪkət/,a paper to travel or enter,I buy a ticket.
A1,19,Transport and Travel,18,passport,noun,/ˈpæsˌpɔrt/,a document for travel abroad,I need my passport.
A1,19,Transport and Travel,19,tourist,noun,/ˈtʊrəst/,a person who travels for fun,Many tourists visit Paris.
A1,19,Transport and Travel,20,holiday,noun,/ˈhɑləˌdeɪ/,time away from work for rest,I go on holiday.
A1,20,The Weather and Seasons,1,weather,noun,/ˈwɛðɚ/,"rain, sun, wind, etc outside",The weather is nice.
A1,20,The Weather and Seasons,2,hot,adjective,/ˈhɑt/,very warm,It is hot today.
A1,20,The Weather and Seasons,3,cold,adjective,/ˈkoʊld/,not warm,It is cold outside.
A1,20,The Weather and Seasons,4,warm,adjective,/ˈwɔrm/,a little hot,It is warm today.
A1,20,The Weather and Seasons,5,cool,adjective,/ˈkul/,a little cold,The night is cool.
A1,20,The Weather and Seasons,6,sunny,adjective,/ˈsʌni/,with a lot of sun,It is sunny today.
A1,20,The Weather and Seasons,7,rainy,adjective,/ˈreɪni/,with a lot of rain,It is a rainy day.
A1,20,The Weather and Seasons,8,cloudy,adjective,/ˈklaʊdi/,with many clouds,It is cloudy today.
A1,20,The Weather and Seasons,9,windy,adjective,/ˈwɪndi/,with a lot of wind,It is windy outside.
A1,20,The Weather and Seasons,10,rain,noun,/ˈreɪn/,water falling from the sky,The rain is heavy.
A1,20,The Weather and Seasons,11,snow,noun,/ˈsnoʊ/,white ice falling from the sky,I love the snow.
A1,20,The Weather and Seasons,12,spring,noun,/ˈsprɪŋ/,the season after winter,Spring is beautiful.
A1,20,The Weather and Seasons,13,summer,noun,/ˈsʌmɚ/,the hottest season,I love summer.
A1,20,The Weather and Seasons,14,autumn,noun,/ˈɔtəm/,the season before winter,Leaves fall in autumn.
A1,20,The Weather and Seasons,15,winter,noun,/ˈwɪntɚ/,the coldest season,It snows in winter.
A1,21,Hobbies and Interests,1,hobby,noun,/ˈhɑbi/,something you do for fun,Reading is my hobby.
A1,21,Hobbies and Interests,2,interest,noun,/ˈɪntrəst/,something you like,I have an interest in music.
A1,21,Hobbies and Interests,3,love,verb,/ˈlʌv/,to like very much,I love reading.
A1,21,Hobbies and Interests,4,like,verb,/ˈlaɪk/,to enjoy something,I like music.
A1,21,Hobbies and Interests,5,enjoy,verb,/ɛnˈdʒɔɪ/,to get pleasure from,I enjoy cooking.
A1,21,Hobbies and Interests,6,prefer,verb,/prɪˈfɝ/,to like more than another,I prefer tea to coffee.
A1,21,Hobbies and Interests,7,favorite,adjective,/ˈfeɪvɚət/,liked the most,This is my favorite song.
A1,21,Hobbies and Interests,8,fun,noun,/ˈfʌn/,enjoyment,We have fun together.
A1,21,Hobbies and Interests,9,music,noun,/ˈmjuzɪk/,sounds that are nice to hear,I listen to music.
A1,21,Hobbies and Interests,10,art,noun,/ˈɑrt/,"painting, drawing, etc",I love art.
A1,21,Hobbies and Interests,11,film,noun,/ˈfɪlm/,a movie,I watch a film.
A1,21,Hobbies and Interests,12,movie,noun,/ˈmuvi/,a film,I like this movie.
A1,21,Hobbies and Interests,13,video,noun,/ˈvɪdioʊ/,a recording of images,I watch videos online.
A1,21,Hobbies and Interests,14,photo,noun,/ˈfoʊtoʊ/,a picture from a camera,I take photos.
A1,21,Hobbies and Interests,15,camera,noun,/ˈkæmɚə/,a device for taking pictures,I have a camera.
A1,21,Hobbies and Interests,16,picture,noun,/ˈpɪktʃɚ/,a drawing or photo,I draw a picture.
A1,21,Hobbies and Interests,17,read,verb,/ˈrid/,to look at words,I read books.
A1,21,Hobbies and Interests,18,write,verb,/ˈraɪt/,to make words on paper,I write stories.
