level,topic_order,topic,temp_order,temp,pos,phonetic,definition,example
B2,11,Character Development,28,challenge,verb,/ˈtʃælɪndʒ/,test,Challenge yourself.
B2,11,Character Development,29,transform,verb,/trænsˈfɔrm/,change completely,Transform yourself.
B2,11,Character Development,30,evolve,verb,/ɪˈvɑlv/,develop gradually,Evolve as a person.
B2,12,Personality Traits,1,trait,noun,/ˈtreɪt/,characteristic,Personality trait.
B2,12,Personality Traits,2,personality,noun,/ˌpɜrsəˈnæləti/,character,Strong personality.
B2,12,Personality Traits,3,temperament,noun,/ˈtɛmprəmənt/,nature,Calm temperament.
B2,12,Personality Traits,4,confidence,noun,/ˈkɑnfɪdəns/,self-belief,Show confidence.
B2,12,Personality Traits,5,patience,noun,/ˈpeɪʃəns/,calm waiting,Have patience.
B2,12,Personality Traits,6,courage,noun,/ˈkɜrɪdʒ/,bravery,Show courage.
B2,12,Personality Traits,7,humility,noun,/hjuˈmɪləti/,modesty,Practice humility.
B2,12,Personality Traits,8,integrity,noun,/ɪnˈtɛgrəti/,honesty,Act with integrity.
B2,12,Personality Traits,9,modest,adjective,/ˈmɑdɪst/,humble,Modest person.
B2,12,Personality Traits,10,confident,adjective,/ˈkɑnfɪdənt/,self-assured,Feel confident.
B2,12,Personality Traits,11,patient,adjective,/ˈpeɪʃənt/,calm,Be patient.
B2,12,Personality Traits,12,courageous,adjective,/kəˈreɪdʒəs/,brave,Courageous act.
B2,12,Personality Traits,13,loyal,adjective,/ˈlɔɪəl/,faithful,Loyal friend.
B2,12,Personality Traits,14,stubborn,adjective,/ˈstʌbɚn/,unyielding,Too stubborn.
B2,12,Personality Traits,15,ambitious,adjective,/æmˈbɪʃəs/,goal-driven,Very ambitious.
B2,12,Personality Traits,16,generous,adjective,/ˈdʒɛnərəs/,giving,Generous person.
B2,12,Personality Traits,17,selfish,adjective,/ˈsɛlfɪʃ/,self-centered,Selfish behavior.
B2,12,Personality Traits,18,compassionate,adjective,/kəmˈpæʃənət/,caring,Compassionate nature.
B2,12,Personality Traits,19,arrogant,adjective,/ˈærəgənt/,overly proud,Arrogant attitude.
B2,12,Personality Traits,20,sensitive,adjective,/ˈsɛnsɪtɪv/,easily affected,Sensitive person.
B2,12,Personality Traits,21,reliable,adjective,/rɪˈlaɪəbəl/,dependable,Very reliable.
B2,12,Personality Traits,22,impulsive,adjective,/ɪmˈpʌlsɪv/,acting quickly,Impulsive decision.
B2,12,Personality Traits,23,reserved,adjective,/rɪˈzɜrvd/,quiet,Reserved person.
B2,12,Personality Traits,24,outgoing,adjective,/ˈaʊtˌgoʊɪŋ/,sociable,Very outgoing.
B2,12,Personality Traits,25,pessimistic,adjective,/ˌpɛsəˈmɪstɪk/,negative outlook,Pessimistic view.
B2,12,Personality Traits,26,optimistic,adjective,/ˌɑptəˈmɪstɪk/,positive outlook,Optimistic person.
B2,12,Personality Traits,27,sincere,adjective,/sɪnˈsɪr/,genuine,Sincere apology.
B2,12,Personality Traits,28,assertive,adjective,/əˈsɜrtɪv/,confident speaking,Be assertive.
B2,12,Personality Traits,29,tolerant,adjective,/ˈtɑlərənt/,accepting,Tolerant of others.
B2,12,Personality Traits,30,intolerant,adjective,/ɪnˈtɑlərənt/,not accepting,Intolerant attitude.
B2,12,Personality Traits,31,possess,verb,/pəˈzɛs/,have,Possess qualities.
B2,12,Personality Traits,32,exhibit,verb,/ɪgˈzɪbɪt/,show,Exhibit traits.
B2,12,Personality Traits,33,demonstrate,verb,/ˈdɛmənˌstreɪt/,show,Demonstrate courage.
B2,12,Personality Traits,34,develop,verb,/dɪˈvɛləp/,grow,Develop patience.
B2,12,Personality Traits,35,overcome,verb,/ˌoʊvɚˈkʌm/,defeat,Overcome weakness.
B2,13,Emotional Expression,1,emotion,noun,/ɪˈmoʊʃən/,feeling,Strong emotions.
B2,13,Emotional Expression,2,feeling,noun,/ˈfilɪŋ/,emotional state,Express feelings.
B2,13,Emotional Expression,3,joy,noun,/ˈdʒɔɪ/,happiness,Feel joy.
B2,13,Emotional Expression,4,sorrow,noun,/ˈsɑroʊ/,sadness,Deep sorrow.
B2,13,Emotional Expression,5,anger,noun,/ˈæŋgɚ/,mad feeling,Control anger.
B2,13,Emotional Expression,6,fear,noun,/ˈfɪr/,scared feeling,Face your fear.
B2,13,Emotional Expression,7,anxiety,noun,/æŋˈzaɪəti/,worry,Feel anxiety.
B2,13,Emotional Expression,8,relief,noun,/rɪˈlif/,ease feeling,Sense of relief.
B2,13,Emotional Expression,9,sympathy,noun,/ˈsɪmpəθi/,understanding,Show sympathy.
B2,13,Emotional Expression,10,empathy,noun,/ˈɛmpəθi/,shared feeling,Have empathy.
B2,13,Emotional Expression,11,frustration,noun,/frʌˈstreɪʃən/,upset feeling,Feel frustration.
B2,13,Emotional Expression,12,disappointment,noun,/ˌdɪsəˈpɔɪntmənt/,letdown,Hide disappointment.
B2,13,Emotional Expression,13,satisfaction,noun,/ˌsætɪsˈfækʃən/,contentment,Gain satisfaction.
B2,13,Emotional Expression,14,emotional,adjective,/ɪˈmoʊʃənəl/,having feelings,Emotional response.
B2,13,Emotional Expression,15,passionate,adjective,/ˈpæʃənət/,intense feeling,Passionate about.
B2,13,Emotional Expression,16,anxious,adjective,/ˈæŋkʃəs/,worried,Feel anxious.
B2,13,Emotional Expression,17,relieved,adjective,/rɪˈlivd/,eased,Feel relieved.
B2,13,Emotional Expression,18,frustrated,adjective,/ˈfrʌˌstreɪtɪd/,upset,Feeling frustrated.
B2,13,Emotional Expression,19,satisfied,adjective,/ˈsætɪsˌfaɪd/,content,Satisfied customer.
B2,13,Emotional Expression,20,disappointed,adjective,/ˌdɪsəˈpɔɪntɪd/,let down,Deeply disappointed.
B2,13,Emotional Expression,21,overwhelmed,adjective,/ˌoʊvɚˈwɛlmd/,too much,Feel overwhelmed.
B2,13,Emotional Expression,22,thrilled,adjective,/ˈθrɪld/,very excited,Absolutely thrilled.
B2,13,Emotional Expression,23,devastated,adjective,/ˈdɛvəˌsteɪtɪd/,very upset,Completely devastated.
B2,13,Emotional Expression,24,express,verb,/ɪkˈsprɛs/,show feelings,Express emotions.
B2,13,Emotional Expression,25,suppress,verb,/səˈprɛs/,hide feelings,Suppress anger.
B2,13,Emotional Expression,26,cope,verb,/ˈkoʊp/,deal with,Cope with stress.
B2,13,Emotional Expression,27,comfort,verb,/ˈkʌmfɚt/,ease pain,Comfort a friend.
B2,13,Emotional Expression,28,console,verb,/kənˈsoʊl/,give comfort,Console the grieving.
B2,13,Emotional Expression,29,experience,verb,/ɪkˈspɪriəns/,feel,Experience joy.
B2,13,Emotional Expression,30,react,verb,/riˈækt/,respond,React emotionally.
B2,13,Emotional Expression,31,respond,verb,/rɪˈspɑnd/,answer,Respond calmly.
B2,13,Emotional Expression,32,vent,verb,/ˈvɛnt/,release emotions,Vent frustration.
B2,13,Emotional Expression,33,bottle up,verb,/ˈbɑtəl ʌp/,hold in,Bottle up feelings.
B2,13,Emotional Expression,34,emotionally,adverb,/ɪˈmoʊʃənəli/,with emotion,React emotionally.
B2,13,Emotional Expression,35,passionately,adverb,/ˈpæʃənətli/,with passion,Speak passionately.
B2,14,Mental Health,1,wellbeing,noun,/ˌwɛlˈbiɪŋ/,good state,Mental wellbeing.
B2,14,Mental Health,2,stress,noun,/ˈstrɛs/,pressure,Reduce stress.
B2,14,Mental Health,3,anxiety,noun,/æŋˈzaɪəti/,worry disorder,Suffer from anxiety.
B2,14,Mental Health,4,depression,noun,/dɪˈprɛʃən/,mood disorder,Treat depression.
B2,14,Mental Health,5,therapy,noun,/ˈθɛrəpi/,treatment,Get therapy.
B2,14,Mental Health,6,counseling,noun,/ˈkaʊnsəlɪŋ/,guidance,Seek counseling.
B2,14,Mental Health,7,disorder,noun,/dɪˈsɔrdɚ/,condition,Mental disorder.
B2,14,Mental Health,8,recovery,noun,/rɪˈkʌvəri/,healing,Recovery process.
B2,14,Mental Health,9,mindfulness,noun,/ˈmaɪndfəlnəs/,awareness,Practice mindfulness.
B2,14,Mental Health,10,self-care,noun,/ˌsɛlfˈkɛr/,personal care,Prioritize self-care.
B2,14,Mental Health,11,psychological,adjective,/ˌsaɪkəˈlɑdʒɪkəl/,of the mind,Psychological support.
B2,14,Mental Health,12,depressed,adjective,/dɪˈprɛst/,very sad,Feel depressed.
B2,14,Mental Health,13,stressed,adjective,/ˈstrɛst/,under pressure,Very stressed.
B2,14,Mental Health,14,anxious,adjective,/ˈæŋkʃəs/,worried,Feel anxious.
B2,14,Mental Health,15,overwhelmed,adjective,/ˌoʊvɚˈwɛlmd/,cannot cope,Overwhelmed by work.
B2,14,Mental Health,16,balanced,adjective,/ˈbælənst/,stable,Balanced mindset.
B2,14,Mental Health,17,resilient,adjective,/rɪˈzɪljənt/,able to recover,Mentally resilient.
B2,14,Mental Health,18,vulnerable,adjective,/ˈvʌlnərəbəl/,easily hurt,Feel vulnerable.
B2,14,Mental Health,19,cope,verb,/ˈkoʊp/,manage,Cope with stress.
B2,14,Mental Health,20,recover,verb,/rɪˈkʌvɚ/,get better,Recover from depression.
B2,14,Mental Health,21,relax,verb,/rɪˈlæks/,calm down,Learn to relax.
B2,14,Mental Health,22,meditate,verb,/ˈmɛdɪˌteɪt/,focus mind,Meditate daily.
B2,14,Mental Health,23,manage,verb,/ˈmænɪdʒ/,handle,Manage stress.
B2,14,Mental Health,24,seek,verb,/ˈsik/,look for,Seek help.
B2,14,Mental Health,25,support,verb,/səˈpɔrt/,help,Support each other.
B2,14,Mental Health,26,struggle,verb,/ˈstrʌgəl/,have difficulty,Struggle with anxiety.
B2,14,Mental Health,27,overcome,verb,/ˌoʊvɚˈkʌm/,beat,Overcome challenges.
B2,14,Mental Health,28,heal,verb,/ˈhil/,recover,Heal emotionally.
B2,14,Mental Health,29,prioritize,verb,/praɪˈɔrɪˌtaɪz/,put first,Prioritize mental health.
B2,14,Mental Health,30,maintain,verb,/meɪnˈteɪn/,keep up,Maintain balance.
B2,15,Verbal Communication,1,communication,noun,/kəˌmjunɪˈkeɪʃən/,exchanging info,Clear communication.
B2,15,Verbal Communication,2,conversation,noun,/ˌkɑnvɚˈseɪʃən/,spoken exchange,Casual conversation.
B2,15,Verbal Communication,3,discussion,noun,/dɪˈskʌʃən/,detailed talk,Group discussion.
B2,15,Verbal Communication,4,speech,noun,/ˈspitʃ/,formal talk,Give a speech.
B2,15,Verbal Communication,5,tone,noun,/ˈtoʊn/,voice quality,Friendly tone.
B2,15,Verbal Communication,6,accent,noun,/ˈæksənt/,pronunciation style,Foreign accent.
B2,15,Verbal Communication,7,fluency,noun,/ˈfluənsi/,smooth speaking,Improve fluency.
B2,15,Verbal Communication,8,pronunciation,noun,/prəˌnʌnsiˈeɪʃən/,saying words,Correct pronunciation.
B2,15,Verbal Communication,9,gesture,noun,/ˈdʒɛstʃɚ/,hand movement,Make a gesture.
B2,15,Verbal Communication,10,verbal,adjective,/ˈvɜrbəl/,spoken,Verbal communication.
B2,15,Verbal Communication,11,fluent,adjective,/ˈfluənt/,speaking well,Fluent speaker.
B2,15,Verbal Communication,12,eloquent,adjective,/ˈɛləkwənt/,well-spoken,Eloquent speech.
B2,15,Verbal Communication,13,articulate,adjective,/ɑrˈtɪkjələt/,clear speaking,Articulate speaker.
B2,15,Verbal Communication,14,formal,adjective,/ˈfɔrməl/,official style,Formal speech.
B2,15,Verbal Communication,15,informal,adjective,/ɪnˈfɔrməl/,casual style,Informal chat.
B2,15,Verbal Communication,16,communicate,verb,/kəˈmjunɪˌkeɪt/,exchange info,Communicate clearly.
B2,15,Verbal Communication,17,express,verb,/ɪkˈsprɛs/,put into words,Express ideas.
B2,15,Verbal Communication,18,clarify,verb,/ˈklɛrəˌfaɪ/,make clear,Clarify the point.
B2,15,Verbal Communication,19,interrupt,verb,/ˌɪntəˈrʌpt/,break in,Dont interrupt.
B2,15,Verbal Communication,20,emphasize,verb,/ˈɛmfəˌsaɪz/,stress,Emphasize importance.
B2,15,Verbal Communication,21,convey,verb,/kənˈveɪ/,communicate,Convey the message.
B2,15,Verbal Communication,22,summarize,verb,/ˈsʌməˌraɪz/,give brief version,Summarize the talk.
B2,15,Verbal Communication,23,elaborate,verb,/ɪˈlæbəˌreɪt/,explain more,Elaborate on the point.
B2,15,Verbal Communication,24,articulate,verb,/ɑrˈtɪkjəˌleɪt/,express clearly,Articulate your thoughts.
B2,15,Verbal Communication,25,pronounce,verb,/prəˈnaʊns/,say correctly,Pronounce clearly.
B2,15,Verbal Communication,26,whisper,verb,/ˈwɪspɚ/,speak softly,Whisper a secret.
B2,15,Verbal Communication,27,shout,verb,/ˈʃaʊt/,speak loudly,Shout for help.
B2,15,Verbal Communication,28,mumble,verb,/ˈmʌmbəl/,speak unclearly,Stop mumbling.
B2,15,Verbal Communication,29,stutter,verb,/ˈstʌtɚ/,speak with pauses,Stutter when nervous.
B2,15,Verbal Communication,30,negotiate,verb,/nɪˈgoʊʃiˌeɪt/,discuss terms,Negotiate a deal.
B2,15,Verbal Communication,31,persuade,verb,/pɚˈsweɪd/,convince,Persuade someone.
B2,15,Verbal Communication,32,argue,verb,/ˈɑrgjʊ/,make a case,Argue a point.
B2,15,Verbal Communication,33,debate,verb,/dɪˈbeɪt/,discuss formally,Debate the issue.
B2,15,Verbal Communication,34,acknowledge,verb,/ækˈnɑlɪdʒ/,recognize,Acknowledge the point.
B2,15,Verbal Communication,35,rephrase,verb,/riˈfreɪz/,say differently,Rephrase the question.
B2,16,Language Structure,1,grammar,noun,/ˈgræmɚ/,language rules,Study grammar.
B2,16,Language Structure,2,vocabulary,noun,/voʊˈkæbjəˌlɛri/,word knowledge,Build vocabulary.
B2,16,Language Structure,3,syntax,noun,/ˈsɪnˌtæks/,sentence structure,Correct syntax.
B2,16,Language Structure,4,phrase,noun,/ˈfreɪz/,word group,Common phrase.
B2,16,Language Structure,5,clause,noun,/ˈklɔz/,sentence part,Main clause.
B2,16,Language Structure,6,punctuation,noun,/ˌpʌŋktʃuˈeɪʃən/,marks in writing,Correct punctuation.
B2,16,Language Structure,7,context,noun,/ˈkɑntɛkst/,surrounding meaning,Understand context.
B2,16,Language Structure,8,meaning,noun,/ˈminɪŋ/,sense of words,Word meaning.
B2,16,Language Structure,9,definition,noun,/ˌdɛfəˈnɪʃən/,word explanation,Clear definition.
B2,16,Language Structure,10,grammatical,adjective,/grəˈmætɪkəl/,of grammar,Grammatical error.
B2,16,Language Structure,11,formal,adjective,/ˈfɔrməl/,standard style,Formal language.
B2,16,Language Structure,12,informal,adjective,/ɪnˈfɔrməl/,casual style,Informal language.
B2,16,Language Structure,13,complex,adjective,/kəmˈplɛks/,complicated,Complex sentence.
B2,16,Language Structure,14,ambiguous,adjective,/æmˈbɪgjuəs/,unclear,Ambiguous meaning.
B2,16,Language Structure,15,literal,adjective,/ˈlɪtɚəl/,exact meaning,Literal translation.
B2,16,Language Structure,16,figurative,adjective,/ˈfɪgjərətɪv/,symbolic,Figurative language.
B2,16,Language Structure,17,define,verb,/dɪˈfaɪn/,explain meaning,Define the term.
B2,16,Language Structure,18,interpret,verb,/ɪnˈtɜrprət/,explain meaning,Interpret the text.
B2,16,Language Structure,19,translate,verb,/trænsˈleɪt/,change language,Translate the document.
B2,16,Language Structure,20,paraphrase,verb,/ˈpɛrəˌfreɪz/,reword,Paraphrase the text.
B2,16,Language Structure,21,analyze,verb,/ˈænəˌlaɪz/,examine,Analyze the sentence.
B2,16,Language Structure,22,structure,verb,/ˈstrʌktʃɚ/,organize,Structure sentences.
B2,16,Language Structure,23,construct,verb,/kənˈstrʌkt/,build,Construct sentences.
B2,16,Language Structure,24,modify,verb,/ˈmɑdəˌfaɪ/,change,Modify the phrase.
B2,16,Language Structure,25,clarify,verb,/ˈklɛrəˌfaɪ/,make clear,Clarify meaning.
B2,17,Problem Solving,1,problem,noun,/ˈprɑbləm/,difficulty,Solve the problem.
B2,17,Problem Solving,2,solution,noun,/səˈluʃən/,answer,Find a solution.
B2,17,Problem Solving,3,approach,noun,/əˈproʊtʃ/,method,New approach.
B2,17,Problem Solving,4,strategy,noun,/ˈstrætədʒi/,plan,Effective strategy.
B2,17,Problem Solving,5,obstacle,noun,/ˈɑbstəkəl/,barrier,Overcome obstacle.
B2,17,Problem Solving,6,challenge,noun,/ˈtʃælɪndʒ/,difficulty,Face challenge.
B2,17,Problem Solving,7,dilemma,noun,/dɪˈlɛmə/,difficult choice,Ethical dilemma.
B2,17,Problem Solving,8,outcome,noun,/ˈaʊtˌkʌm/,result,Positive outcome.
B2,17,Problem Solving,9,consequence,noun,/ˈkɑnsɪˌkwɛns/,result,Consider consequences.
B2,17,Problem Solving,10,alternative,noun,/ɔlˈtɜrnətɪv/,other option,Find alternative.
B2,17,Problem Solving,11,option,noun,/ˈɑpʃən/,choice,Best option.
B2,17,Problem Solving,12,critical,adjective,/ˈkrɪtɪkəl/,important,Critical thinking.
B2,17,Problem Solving,13,logical,adjective,/ˈlɑdʒɪkəl/,reasonable,Logical solution.
B2,17,Problem Solving,14,practical,adjective,/ˈpræktɪkəl/,realistic,Practical approach.
B2,17,Problem Solving,15,complex,adjective,/kəmˈplɛks/,complicated,Complex problem.
B2,17,Problem Solving,16,challenging,adjective,/ˈtʃælɪndʒɪŋ/,difficult,Challenging task.
B2,17,Problem Solving,17,feasible,adjective,/ˈfizəbəl/,possible,Feasible solution.
B2,17,Problem Solving,18,effective,adjective,/ɪˈfɛktɪv/,working well,Effective method.
B2,17,Problem Solving,19,ineffective,adjective,/ˌɪnɪˈfɛktɪv/,not working,Ineffective approach.
B2,17,Problem Solving,20,solve,verb,/ˈsɑlv/,find answer,Solve the issue.
B2,17,Problem Solving,21,resolve,verb,/rɪˈzɑlv/,settle,Resolve conflict.
B2,17,Problem Solving,22,analyze,verb,/ˈænəˌlaɪz/,examine,Analyze the situation.
B2,17,Problem Solving,23,evaluate,verb,/ɪˈvæljuˌeɪt/,assess,Evaluate options.
B2,17,Problem Solving,24,consider,verb,/kənˈsɪdɚ/,think about,Consider alternatives.
B2,17,Problem Solving,25,identify,verb,/aɪˈdɛntɪˌfaɪ/,recognize,Identify the problem.
B2,17,Problem Solving,26,address,verb,/əˈdrɛs/,deal with,Address the issue.
B2,17,Problem Solving,27,tackle,verb,/ˈtækəl/,handle,Tackle the challenge.
B2,17,Problem Solving,28,overcome,verb,/ˌoʊvɚˈkʌm/,defeat,Overcome obstacles.
B2,17,Problem Solving,29,implement,verb,/ˈɪmpləˌmɛnt/,put into action,Implement the solution.
B2,17,Problem Solving,30,brainstorm,verb,/ˈbreɪnˌstɔrm/,generate ideas,Brainstorm solutions.
B2,17,Problem Solving,31,prioritize,verb,/praɪˈɔrɪˌtaɪz/,rank importance,Prioritize issues.
B2,17,Problem Solving,32,simplify,verb,/ˈsɪmpləˌfaɪ/,make easier,Simplify the problem.
B2,17,Problem Solving,33,compromise,verb,/ˈkɑmprəˌmaɪz/,meet halfway,Reach a compromise.
B2,17,Problem Solving,34,anticipate,verb,/ænˈtɪsəˌpeɪt/,expect,Anticipate problems.
B2,17,Problem Solving,35,troubleshoot,verb,/ˈtrʌbəlˌʃut/,find and fix,Troubleshoot issues.
B2,18,Change,1,change,noun,/ˈtʃeɪndʒ/,alteration,Major change.
B2,18,Change,2,transition,noun,/trænˈzɪʃən/,shift,Smooth transition.
B2,18,Change,3,transformation,noun,/ˌtrænsfɚˈmeɪʃən/,complete change,Total transformation.
B2,18,Change,4,shift,noun,/ˈʃɪft/,move,Shift in thinking.
B2,18,Change,5,adjustment,noun,/əˈdʒʌstmənt/,small change,Minor adjustment.
B2,18,Change,6,modification,noun,/ˌmɑdɪfɪˈkeɪʃən/,alteration,Simple modification.
B2,18,Change,7,evolution,noun,/ˌɛvəˈluʃən/,gradual change,Constant evolution.
B2,18,Change,8,revolution,noun,/ˌrɛvəˈluʃən/,major change,Industrial revolution.
B2,18,Change,9,gradual,adjective,/ˈgrædʒuəl/,slow,Gradual change.
B2,18,Change,10,sudden,adjective,/ˈsʌdən/,quick,Sudden change.
B2,18,Change,11,dramatic,adjective,/drəˈmætɪk/,significant,Dramatic shift.
B2,18,Change,12,subtle,adjective,/ˈsʌtəl/,slight,Subtle change.
B2,18,Change,13,irreversible,adjective,/ˌɪrɪˈvɜrsəbəl/,permanent,Irreversible damage.
B2,18,Change,14,reversible,adjective,/rɪˈvɜrsəbəl/,can undo,Reversible process.
B2,18,Change,15,constant,adjective,/ˈkɑnstənt/,continuous,Constant change.
B2,18,Change,16,change,verb,/ˈtʃeɪndʒ/,make different,Change plans.
B2,18,Change,17,transform,verb,/trænsˈfɔrm/,change completely,Transform the space.
B2,18,Change,18,adapt,verb,/əˈdæpt/,adjust,Adapt to change.
B2,18,Change,19,modify,verb,/ˈmɑdɪˌfaɪ/,alter slightly,Modify the design.
B2,18,Change,20,adjust,verb,/əˈdʒʌst/,change slightly,Adjust settings.
B2,18,Change,21,evolve,verb,/ɪˈvɑlv/,develop gradually,Ideas evolve.
B2,18,Change,22,shift,verb,/ˈʃɪft/,move,Shift focus.
B2,18,Change,23,convert,verb,/kənˈvɜrt/,change form,Convert to digital.
B2,18,Change,24,replace,verb,/rɪˈpleɪs/,substitute,Replace the old.
B2,18,Change,25,reverse,verb,/rɪˈvɜrs/,change direction,Reverse the decision.
B2,18,Change,26,reform,verb,/rɪˈfɔrm/,improve,Reform the system.
B2,18,Change,27,restructure,verb,/riˈstrʌktʃɚ/,reorganize,Restructure the company.
B2,18,Change,28,gradually,adverb,/ˈgrædʒuəli/,slowly,Gradually improve.
B2,18,Change,29,dramatically,adverb,/drəˈmætɪkli/,significantly,Change dramatically.
B2,18,Change,30,constantly,adverb,/ˈkɑnstəntli/,always,Constantly evolving.
B2,19,Animal Behavior,1,behavior,noun,/bɪˈheɪvjɚ/,actions,Animal behavior.
B2,19,Animal Behavior,2,instinct,noun,/ˈɪnstɪŋkt/,natural urge,Survival instinct.
B2,19,Animal Behavior,3,habitat,noun,/ˈhæbɪˌtæt/,living place,Natural habitat.
B2,19,Animal Behavior,4,species,noun,/ˈspiʃiz/,animal type,Endangered species.
B2,19,Animal Behavior,5,predator,noun,/ˈprɛdətɚ/,hunter animal,Top predator.
B2,19,Animal Behavior,6,prey,noun,/ˈpreɪ/,hunted animal,Easy prey.
B2,19,Animal Behavior,7,migration,noun,/maɪˈgreɪʃən/,seasonal move,Bird migration.
B2,19,Animal Behavior,8,hibernation,noun,/ˌhaɪbɚˈneɪʃən/,winter sleep,Bear hibernation.
B2,19,Animal Behavior,9,territory,noun,/ˈtɛrɪˌtɔri/,claimed area,Mark territory.
B2,19,Animal Behavior,10,pack,noun,/ˈpæk/,animal group,Wolf pack.
B2,19,Animal Behavior,11,herd,noun,/ˈhɜrd/,animal group,Cattle herd.
B2,19,Animal Behavior,12,wild,adjective,/ˈwaɪld/,not tame,Wild animals.
B2,19,Animal Behavior,13,domestic,adjective,/dəˈmɛstɪk/,tame,Domestic pets.
B2,19,Animal Behavior,14,endangered,adjective,/ɪnˈdeɪndʒɚd/,at risk,Endangered species.
B2,19,Animal Behavior,15,nocturnal,adjective,/nɑkˈtɜrnəl/,night active,Nocturnal animals.
B2,19,Animal Behavior,16,territorial,adjective,/ˌtɛrɪˈtɔriəl/,defending area,Territorial behavior.
B2,19,Animal Behavior,17,hunt,verb,/ˈhʌnt/,chase prey,Lions hunt.
B2,19,Animal Behavior,18,migrate,verb,/ˈmaɪˌgreɪt/,move seasonally,Birds migrate.
B2,19,Animal Behavior,19,hibernate,verb,/ˈhaɪbɚˌneɪt/,sleep in winter,Bears hibernate.
B2,19,Animal Behavior,20,adapt,verb,/əˈdæpt/,adjust,Adapt to environment.
B2,19,Animal Behavior,21,breed,verb,/ˈbrid/,reproduce,Animals breed.
B2,19,Animal Behavior,22,feed,verb,/ˈfid/,eat,Feed on plants.
B2,19,Animal Behavior,23,mate,verb,/ˈmeɪt/,pair up,Birds mate.
B2,19,Animal Behavior,24,prey,verb,/ˈpreɪ/,hunt,Prey on smaller animals.
B2,19,Animal Behavior,25,camouflage,verb,/ˈkæməˌflɑʒ/,blend in,Lizards camouflage.
B2,19,Animal Behavior,26,forage,verb,/ˈfɔrɪdʒ/,search food,Forage for food.
B2,19,Animal Behavior,27,graze,verb,/ˈgreɪz/,eat grass,Cows graze.
B2,19,Animal Behavior,28,nest,verb,/ˈnɛst/,make home,Birds nest.
B2,19,Animal Behavior,29,roam,verb,/ˈroʊm/,wander,Lions roam.
B2,19,Animal Behavior,30,swarm,verb,/ˈswɔrm/,move in group,Bees swarm.
B2,20,Plant Biology,1,plant,noun,/ˈplænt/,vegetation,Grow plants.
B2,20,Plant Biology,2,root,noun,/ˈrut/,underground part,Deep roots.
B2,20,Plant Biology,3,stem,noun,/ˈstɛm/,main stalk,Plant stem.
B2,20,Plant Biology,4,leaf,noun,/ˈlif/,green part,Fallen leaves.
B2,20,Plant Biology,5,branch,noun,/ˈbræntʃ/,tree arm,Tree branch.
B2,20,Plant Biology,6,seed,noun,/ˈsid/,plant start,Plant seeds.
B2,20,Plant Biology,7,blossom,noun,/ˈblɑsəm/,flower,Cherry blossom.
B2,20,Plant Biology,8,pollen,noun,/ˈpɑlən/,flower dust,Spread pollen.
B2,20,Plant Biology,9,photosynthesis,noun,/ˌfoʊtoʊˈsɪnθəsɪs/,food making,Process of photosynthesis.
B2,20,Plant Biology,10,vegetation,noun,/ˌvɛdʒɪˈteɪʃən/,plant life,Dense vegetation.
B2,20,Plant Biology,11,botanical,adjective,/bəˈtænɪkəl/,of plants,Botanical garden.
B2,20,Plant Biology,12,tropical,adjective,/ˈtrɑpɪkəl/,hot climate,Tropical plants.
B2,20,Plant Biology,13,perennial,adjective,/pəˈrɛniəl/,lasting years,Perennial flowers.
B2,20,Plant Biology,14,deciduous,adjective,/dɪˈsɪdʒuəs/,losing leaves,Deciduous trees.
B2,20,Plant Biology,15,evergreen,adjective,/ˈɛvɚˌgrin/,always green,Evergreen forest.
B2,20,Plant Biology,16,grow,verb,/ˈgroʊ/,develop,Plants grow.
B2,20,Plant Biology,17,bloom,verb,/ˈblum/,flower,Roses bloom.
B2,20,Plant Biology,18,pollinate,verb,/ˈpɑləˌneɪt/,spread pollen,Bees pollinate.
B2,20,Plant Biology,19,germinate,verb,/ˈdʒɜrmɪˌneɪt/,start growing,Seeds germinate.
B2,20,Plant Biology,20,wilt,verb,/ˈwɪlt/,droop,Flowers wilt.
B2,20,Plant Biology,21,thrive,verb,/ˈθraɪv/,grow well,Plants thrive.
B2,20,Plant Biology,22,cultivate,verb,/ˈkʌltɪˌveɪt/,grow plants,Cultivate vegetables.
B2,20,Plant Biology,23,harvest,verb,/ˈhɑrvɪst/,collect crops,Harvest crops.
B2,20,Plant Biology,24,prune,verb,/ˈprun/,cut back,Prune bushes.
B2,20,Plant Biology,25,transplant,verb,/trænsˈplænt/,move plants,Transplant seedlings.
B2,21,Wildlife Conservation,1,wildlife,noun,/ˈwaɪldˌlaɪf/,wild animals,Protect wildlife.
B2,21,Wildlife Conservation,2,conservation,noun,/ˌkɑnsɚˈveɪʃən/,protection,Wildlife conservation.
B2,21,Wildlife Conservation,3,extinction,noun,/ɪkˈstɪŋkʃən/,dying out,Face extinction.
B2,21,Wildlife Conservation,4,biodiversity,noun,/ˌbaɪoʊdɪˈvɜrsəti/,variety of life,Preserve biodiversity.
B2,21,Wildlife Conservation,5,ecosystem,noun,/ˈikoʊˌsɪstəm/,nature system,Fragile ecosystem.
B2,21,Wildlife Conservation,6,habitat,noun,/ˈhæbɪˌtæt/,living place,Natural habitat.
B2,21,Wildlife Conservation,7,species,noun,/ˈspiʃiz/,animal type,Endangered species.
B2,21,Wildlife Conservation,8,reserve,noun,/rɪˈzɜrv/,protected area,Nature reserve.
